,ELEV.m.,Island,LAT,LON,NCEI.id,NESDIS.id,NWS.id,Network,Observer,SCAN.id,SKN,SMART_NODE_RF.id,Station.Name,UID
185,2424.0,MA,20.709651,-156.224485,,,,CraterNet,Puu o Pele,,337.2_R,,Puu o Pele,20.709651_-156.224485
186,2270.0,MA,20.718443,-156.212261,,,,CraterNet,Lava lake,,337.3_R,,Lava lake,20.718443_-156.212261
187,2186.0,MA,20.731704,-156.205387,,,,CraterNet,Silversword loop,,337.4_R,,Silversword loop,20.731704_-156.205387
188,2722.0,MA,20.74337371,-156.2288651,,,,CraterNet,Leleiwi,,337.5_R,,Leleiwi,20.743374_-156.228865
189,2261.0,MA,20.717807,-156.188007,,,,CraterNet,Puu Nole,,337.6_R,,Puu Nole,20.717807_-156.188007
190,2645.0,MA,20.73567887,-156.1754875,,,,CraterNet,Hanakauhi,,337.7_R,,Hanakauhi,20.735679_-156.175488
191,2455.0,MA,20.73555054,-156.1587809,,,,CraterNet,Aloha Park,,337.8_R,,Aloha Park,20.735551_-156.158781
192,2051.0,MA,20.7229056,-156.1544823,,,,CraterNet,Laie,,337.9_R,,Laie,20.722906_-156.154482
193,3037.0,MA,20.71667,-156.26667,USC00511008,,,COOP,SMITHSONIAN INST 1,,338.4_R,,HALEAKALA SUMMIT 338,20.716670_-156.266670
194,2120.0,MA,20.75980556,-156.2481667,,,,HaleNet,HaleNet,,339.4_R,,PARK HQ HN-151,20.759806_-156.248167
195,2590.0,MA,20.73819444,-156.2458333,,,,HaleNet,HaleNet,,339.5_R,,NENE NEST HN-152,20.738194_-156.245833
196,2990.0,MA,20.71036111,-156.25675,,,,HaleNet,HaleNet,,339.6_R,,SUMMIT HN-153,20.710361_-156.256750
200,24.0,MA,20.792,-156.017,USC00511125,,,COOP,HAWN AIRLINES,,355.0_R,,HANA AIRPORT 355,20.792000_-156.017000
202,177.0,MA,20.89679257,-156.6621736,USC00518955,,,COOP,PIONEER MILL,,364.0_R,,WAHIKULI 364,20.896793_-156.662174
204,55.0,MA,20.89345755,-156.4971783,USC00519484,,,COOP,WAILUKU SUGAR,,386.0_R,,WAILUKU 386,20.893458_-156.497178
208,18.0,MA,20.8717927,-156.4538466,USC00518543,,,COOP,HC&S,,396.0_R,,PUUNENE 396,20.871793_-156.453847
210,50.0,MA,20.9051221,-156.3738494,USC00517566,,,COOP,HC&S,,406.0_R,,PAIA 406,20.905122_-156.373849
211,326.0,MA,20.86679262,-156.3405177,USC00511075,,,COOP,MAUI PINE,,423.0_R,,HALIIMAILE 423,20.866793_-156.340518
218,319.0,MA,20.9951177,-156.6391163,USC00510541,,,COOP,MAUI PINE,,474.0_R,,FIELD 46 474,20.995118_-156.639116
219,91.0,MA,20.94012106,-156.5255102,USC00519315,,,COOP,WAILUKU SUGAR,,482.0_R,,WAIHEE VALLEY 482,20.940121_-156.525510
220,334.0,MA,20.9539,-156.5342,USC00512450,,,COOP,NWS,,482.4_R,,KAHAKULOA MAUKA 482,20.953900_-156.534200
223,98.0,MA,20.91345401,-156.3455169,USC00511086,,,COOP,HC&S,,485.0_R,,HAMAKUAPOKO 485,20.913454_-156.345517
226,341.0,MA,20.89306,-156.30306,USC00514806,,,COOP,COOP,,490.7_R,,KUIAHA 490.7,20.893060_-156.303060
227,210.0,MA,20.91,-156.282,USC00511016,,,COOP,COOP,,492.2_R,,HALEHAKU 492.2,20.910000_-156.282000
228,38.0,MA,21.00011804,-156.655505,USC00511887,,,COOP,MAUI LAND&PINE CO,,493.0_R,,HONOKOHUA 493,21.000118_-156.655505
229,61.0,MA,21.010978,-156.633839,USC00511914,,,COOP,MAUI LAND&PINE CO,,494.0_R,,HONOLUA FIELD 49 494,21.010978_-156.633839
230,104.0,MA,21.02511528,-156.6005068,USC00516645,,,COOP,MAUI LAND&PINE CO,,497.0_R,,NAKALELE FIELD 60 497,21.025115_-156.600507
231,335.28,KO,20.5625,-156.5630556,USR0000HLUA,,HLUA,RAWS,RAWS,,499.11_R,,LUA MAKIKA,20.562500_-156.563056
232,251.46,KO,20.54361111,-156.6408333,USR0000HKLL,32792006,KLLH1,RAWS,RAWS,,499.12_R,,KEALIALALO,20.543611_-156.640833
233,365.76,KO,20.58027778,-156.5711111,USR0000HHAI,3279159C,HKIH1,RAWS,RAWS,,499.13_R,,HAKIOAWA,20.580278_-156.571111
235,314.0,MO,21.13348648,-157.2121842,USC00516190,,,COOP,MOLOKAI RANCH CO,,511.0_R,,MAUNALOA 511,21.133486_-157.212184
237,3.0,MO,21.08876308,-157.0216311,USC00513541,,,COOP,MOLOKAI RANCH,,536.0_R,,KAUNAKAKAI 536,21.088763_-157.021631
242,8.8392,MO,21.052,-156.871,USC00513045,,KMLH1,HydroNet-UaNet,NWS,,542.11_R,,Kamalo,21.052000_-156.871000
245,9.0,MO,21.19014673,-156.9824624,USC00512896,,,COOP,CIVIL AIR PATROL,,563.0_R,,KALAUPAPA 563,21.190147_-156.982462
246,498.0432,LA,20.8262997,-156.9182,USC00515286,,LANH1,HydroNet-UaNet,NWS,,672.1_R,,Lanai City,20.826300_-156.918200
248,2.0,OA,21.313926,-157.999529,USC00511918,,,COOP,USC&GEODETIC SURVEY,,702.2_R,,HONOLULU OBSERV 702.2,21.313926_-157.999529
253,6.0,OA,21.305169,-157.8522571,USC00510211,,,COOP,BWS,,705.0_R,,BERETANIA PUMP STN 705,21.305169_-157.852257
255,2.0,OA,21.32180556,-157.8694722,,,,PrivateObs,J_Delay,,706.5_R,,Niuhelewai HCC JD,21.321806_-157.869472
258,108.0,OA,21.31016855,-157.846146,USC00518316,,,COOP,T MEM CEMETERY,,709.0_R,,PUNCHBOWL CRATER 709,21.310169_-157.846146
259,11.5824,OA,21.29322222,-157.8127222,,,,USGS,USGS,,711.6_R,,"ManoaRGatKanewaiFld,Honolulu",21.293222_-157.812722
260,6.096,OA,21.28944444,-157.8155556,,,,USGS,USGS,,711.7_R,,H-1RainGageatKapiolaniAve,21.289444_-157.815556
264,198.0,OA,21.32794416,-157.7914236,USC00516130,,,COOP,BWS,,716.0_R,,MANOA TUN 2 716,21.327944_-157.791424
265,3.0,OA,21.27183682,-157.8180917,USC00519397,,,COOP,PURINTON J,,717.2_R,,WAIKIKI 717.2,21.271837_-157.818092
266,302.0,OA,21.32183297,-157.7717015,USC00517664,,,COOP,BWS,,718.0_R,,PALOLO VALLEY 718,21.321833_-157.771702
268,335.0,OA,21.29766804,-157.7853133,USC00519980,,,COOP,BWS,,721.0_R,,WILHELMINA RISE 721,21.297668_-157.785313
270,3.0,OA,21.28172556,-157.7282194,USC00517540,,,COOP,GRUBB DL,,723.4_R,,PAIKO DRIVE 723.4,21.281726_-157.728219
272,9.0,OA,21.29889,-157.66444,USC00511308,,,COOP,UNOAA-NWS,,724.19_R,,HAWAII KAI GC 724.19,21.298890_-157.664440
275,195.72,OA,21.4019,-158.067,,DD7ED01C,HOUH1,STATE,NWS,,734.5_R,,HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW,21.401900_-158.067000
277,12.0,OA,21.3401713,-158.0339215,USC00510507,,,COOP,EWA PLANTATION,,741.0_R,,EWA PLANTATION 741,21.340171_-158.033921
279,18.0,OA,21.38683459,-158.0072536,USC00519738,,,COOP,OAHU SUGAR,,750.0_R,,WAIPAHU 750,21.386835_-158.007254
283,6.0,OA,21.34794527,-157.8950332,USC00516395,,,COOP,ROXBURGH J,,770.0_R,,MOANALUA 770,21.347945_-157.895033
284,335.28,OA,21.40488889,-157.8504444,,DD75A524,TNLH1,USGS,USGS,,771.11_R,,N.HalawaValleyRGattunnel,21.404889_-157.850444
285,210.312,OA,21.382,-157.9033333,,,,USGS,USGS,,771.9_R,,NHalawaRainGagenrHonolulu,21.382000_-157.903333
286,103.058976,OA,21.37823611,-157.8700306,,,,USGS,USGS,,772.0_R,,MoanaluaRaingagenrHonolulu,21.378236_-157.870031
287,97.536,OA,21.39295833,-157.8908639,,,,USGS,USGS,,772.1_R,,N.HalawaRaingagenrAiea,21.392958_-157.890864
290,350.52,OA,21.38823333,-157.8486389,,,,USGS,USGS,,772.6_R,,MoanaluaRaingagenrKaneohe,21.388233_-157.848639
292,125.0,OA,21.339125,-157.835905,USC00516933,,,COOP,BWS,,775.0_R,,NUUANU RES 5 775,21.339125_-157.835905
293,277.0,OA,21.37516437,-157.8222555,USC00512960,,,COOP,BWS,,777.0_R,,KALIHI RES SITE 777,21.375164_-157.822256
294,314.5536,OA,21.3771,-157.8166,,,WITH1,HydroNet-UaNet,NOAA-NWS,,777.3_R,,Wilson Tunnel,21.377100_-157.816600
295,404.0,OA,21.32711168,-157.8239234,USC00518738,,,COOP,NEWMAN N,,780.5_R,,TANTALUS 2 780.5,21.327112_-157.823923
296,61.0,OA,21.40849568,-157.8105878,USC00513113,,,COOP,STATE HOSPITAL,,781.0_R,,KANEOHE MAUKA 781,21.408496_-157.810588
297,67.056,OA,21.39184444,-157.809475,,,,USGS,USGS,,781.11_R,,LulukuRaingageatalt,21.391844_-157.809475
299,84.0,OA,21.3873,-157.8098,USC00515655,,,COOP,NWS,,781.7_R,,LULUKU 781.7,21.387300_-157.809800
300,59.484768,OA,21.38628889,-157.7928083,,,,USGS,USGS,,781.9_R,,RBKamooaliiRaingagenrKaneohe,21.386289_-157.792808
302,320.0,OA,21.35266525,-157.807534,USC00516928,,,COOP,BWS,,783.0_R,,NUUANU RES 4 783,21.352665_-157.807534
303,549.0,OA,21.33516641,-157.8105899,USC00517810,,,COOP,BWS,,784.0_R,,PAUOA FLATS 784,21.335166_-157.810590
308,143.0,OA,21.3666,-157.7785,USC00518601,,,COOP,ST STEPHEN SEMIN,,788.0_R,,ST STEPHENS SEMINARY,21.366600_-157.778500
309,146.0,OA,21.37183016,-157.7839226,USC00517656,,,COOP,C&C PARKS & RECR,,788.1_R,,PALI GOLF COURSE 788.1,21.371830_-157.783923
314,18.0,OA,21.33516407,-157.7105906,USC00519523,,,COOP,HAES,,795.1_R,,WAIMANALO EXP F 795.1,21.335164_-157.710591
316,3.0,OA,21.44683495,-158.1855845,USC00519231,,,COOP,CAPITAL INVESTMENT,,798.0_R,,WAIANAE 798,21.446835_-158.185585
317,453.8472,OA,21.48,-158.1072222,,328FC12E,SCSH1,RAWS,RAWS,,799.0_R,,WAIAWA PHB,21.480000_-158.107222
324,262.23468,OA,21.48880556,-157.9960556,,,,USGS,USGS,,821.3_R,,"SFKaukonahuaRainGage,nrWaawa",21.488806_-157.996056
327,210.312,OA,21.47027778,-157.9708333,,,,USGS,USGS,,832.2_R,,KipapaRaingagenrWaawa,21.470278_-157.970833
330,227.0,OA,21.47016136,-157.8833636,USC00518964,,,COOP,OAHU SUGAR,,837.0_R,,WAIAHOLE 837 ,21.470161_-157.883364
331,4.2672,OA,21.48197222,-157.8458333,,,,USGS,USGS,,837.11_R,,WaiaholeRGatKamehamehaHwy,21.481972_-157.845833
334,24.0,OA,21.4551,-157.8294,US1HIHN0011,,,CoCoRaHS,CoCoRaHS,,837.6_R,,KANEOHE 3.9 NW,21.455100_-157.829400
335,18.0,OA,21.42349474,-157.803921,USC00513117,,,COOP,DL AH YOU,,838.1_R,,KANEOHE 838.1,21.423495_-157.803921
336,73.0,OA,21.432,-157.8373,USC00510055,,,COOP,MITCHELL DON,,839.12_R,,AHUIMANU LOOP 839.12,21.432000_-157.837300
338,134.112,OA,21.40628611,-157.829475,,,,USGS,USGS,,839.31_R,,HaikuRaingagenrHeeia,21.406286_-157.829475
340,5.0,OA,21.43321608,-157.7869766,USC00510350,,,COOP,UH MARINE LAB,,840.1_R,,COCONUT ISLAND 840.1,21.433216_-157.786977
342,378.0,OA,21.56322317,-158.2430755,USC00512410,,,COOP,LOCKHEED BALLISTIC,,841.3_R,,KAENA POINT 841.3,21.563223_-158.243076
344,158.496,OA,21.52611111,-158.2041667,USR0000HMAP,324C075A,MAPH1,RAWS,RAWS,,842.7_R,,MAKUA VALLEY,21.526111_-158.204167
348,1204.01,OA,21.50675,-158.1448611,,,,PrivateObs,J_Delay,,844.5_R,,MT Kahala JD,21.506750_-158.144861
349,341.26,OA,21.50638889,-158.1766667,,,,NREM,Mair_Fares,,845.1_R,,Makaha Valley 1,21.506389_-158.176667
350,469.57,OA,21.50972222,-158.1819444,,,,NREM,Mair_Fares,,845.2_R,,Makaha Valley 2,21.509722_-158.181944
351,598.02,OA,21.50138889,-158.1725,,,,NREM,Mair_Fares,,845.3_R,,Makaha Valley 3,21.501389_-158.172500
352,507.78,OA,21.53194444,-158.1688889,,,,NREM,Mair_Fares,,845.4_R,,Makaha Valley 4A,21.531944_-158.168889
353,606.92,OA,21.51,-158.1633333,,,,NREM,Mair_Fares,,845.5_R,,Makaha Valley 5,21.510000_-158.163333
354,726.62,OA,21.50611111,-158.1561111,,,,NREM,Mair_Fares,,845.6_R,,Makaha Valley 6,21.506111_-158.156111
355,296.98,OA,21.50222222,-158.18,,,,NREM,Mair_Fares,,845.7_R,,Makaha Valley MAK2,21.502222_-158.180000
356,223.0,OA,21.5384949,-158.0855832,USC00514318,,,COOP,WAIALUA AG,,855.0_R,,KEMOO CAMP 8 855,21.538495_-158.085583
358,220.1,OA,21.53833,-158.08917,USC00518055,,,COOP,COOP,,855.4_R,,POAMOHO EXPERIMENTAL FARM 855,21.538330_-158.089170
359,346.8624,OA,21.50861111,-158.1147222,USR0000HSFB,,,RAWS,RAWS,,857.4_R,,SCHOFIELD FIREBREAK,21.508611_-158.114722
361,388.3152,OA,21.58722222,-158.0130556,,3278C10E,KWLH1,RAWS,RAWS,,869.0_R,,KAWAILOA TRAINING AREA,21.587222_-158.013056
362,323.0,OA,21.5698814,-158.0278054,USC00517150,,,COOP,WAIALUA AG,,870.0_R,,OPAEULA 870,21.569881_-158.027805
363,340.0,OA,21.50849545,-158.0089181,USC00518838,,,COOP,RUTHERFORD WB,,874.3_R,,UPPER WAHIAWA 874.3,21.508495_-158.008918
364,597.408,OA,21.53341667,-157.9366944,,,,USGS,USGS,,882.4_R,,PoamohoRainGageNo.2nrWaawa,21.533417_-157.936694
365,755.904,OA,21.53386111,-157.9213889,,DD9836AA,PMHH1,USGS,USGS,,883.12_R,,"PoamohoRainGageNo1,nrWaawa",21.533861_-157.921389
371,22.86,OA,21.49684167,-157.86225,,,,USGS,USGS,,886.6_R,,WaikaneRaingageatalt,21.496842_-157.862250
375,179.832,OA,21.62044167,-158.015025,,,,USGS,USGS,,897.1_R,,KamananuiRaingagenrMaunawai,21.620442_-158.015025
378,2.0,OA,21.64515375,-157.9291927,USC00510242,,,COOP,BYU-HAWAII,,903.1_R,,B Y U LAIE 903.1,21.645154_-157.929193
381,4.0,OA,21.5843,-157.8915,USC00518314,,,COOP,FUJII D,,905.2_R,,PUNALULU PUMP 905.2,21.584300_-157.891500
386,870.0,OA,21.41435556,-158.0979028,,,,USGS,FORTINI_MUDD,,916.0_R,,Honouliuli,21.414356_-158.097903
391,134.0,KA,21.90519794,-159.4938722,USC00510456,,,COOP,MCBRYDE SUGAR,,934.0_R,,EAST LAWAI 934,21.905198_-159.493872
392,32.0,KA,21.890544,-159.489633,USC00514950,,,COOP,MCBRYDE SUGAR,,935.0_R,,KUKUIULA 935,21.890544_-159.489633
404,149.0,KA,21.96491938,-159.4305374,USC00511038,,,COOP,GROVE FARM,,1006.0_R,,HALENANAHO 1006,21.964919_-159.430537
406,63.0,KA,21.97186009,-159.3688726,USC00515575,,,COOP,LIHUE 1020,,1020.0_R,,LIHUE 1020,21.971860_-159.368873
413,1389.888,KA,22.07605556,-159.5361111,,,,USGS,USGS,,1045.0_R,,WaialealeTrailRaingagenrLihue,22.076056_-159.536111
418,145.0,KA,22.05682632,-159.4005358,,,,STATE,LIHUE PLANTATION,,1061.0_R,,Ekw 5,22.056826_-159.400536
420,117.0,KA,22.0239,-159.387,USC00515560,,,COOP,HSPA,,1062.1_R,,LIHUE VRTY STA 1062.1,22.023900_-159.387000
422,21.0,KA,22.036817,-159.3405379,USC00519467,,,COOP,LIHUE PLANTATION,,1065.0_R,,WAILUA KAI 1065,22.036817_-159.340538
424,143.256,KA,22.07561111,-159.3958889,,,,USGS,USGS,,1068.0_R,,LBOpaekaaRainGagenrKapaa,22.075611_-159.395889
427,1097.0,KA,22.12972,-159.65861,USC00513099,,,COOP,BD OF AGR&FTRY,,1075.0_R,,KANALOHULUHULU 1075,22.129720_-159.658610
429,1127.76,KA,22.13492222,-159.6260833,USC00517790,,,USGS,USGS,,1080.0_R,,PaukahanaRaingagenrWaimea,22.134922_-159.626083
433,1219.2,KA,22.11425,-159.5866667,,,,USGS,USGS,,1085.0_R,,Mo-KoaieDivideRainGage,22.114250_-159.586667
436,111.0,KA,22.0805,-159.3662,US1HIKI0003,,,CoCoRaHS,CoCoRaHS,,1097.3_R,,KAPAA 1.4 SW,22.080500_-159.366200
439,35.0,KA,22.1959,-159.5564,USC00518155,,,COOP,MCBRYDE SUGAR,,1115.0_R,,PH WAINIHA 1115,22.195900_-159.556400
441,90.0,KA,22.213196,-159.4722008,USC00518165,,,COOP,PRINCEVILLE RANCH,,1117.0_R,,PRINCEVILLE RANCH 1117,22.213196_-159.472201
444,86.9,KA,22.217157,-159.474314,US1HIKI0028,,,COOP,COOP,,1118.8_R,,PRINCEVILLE 0.8 ESE,22.217157_-159.474314
445,18.288,KA,22.17958333,-159.4663889,,,,USGS,USGS,,1131.7_R,,HanaleiRainGageatHanalei,22.179583_-159.466389
446,96.0,KA,22.21194093,-159.4072015,USC00514561,,,COOP,RAPOZO N,,1134.0_R,,KILAUEA 1134,22.211941_-159.407202
447,96.0,KA,22.208,-159.4062,US1HIKI0001,,,CoCoRaHS,CoCoRaHS,,1134.1_R,,KILAUEA 0.3 SE,22.208000_-159.406200
449,224.0,KA,22.18140774,-159.3777576,USC00514758,,,COOP,KILAUEA SUGAR,,1137.0_R,,KOLOKO RESERVOIR 113,22.181408_-159.377758
451,101.0,KA,22.17972,-159.33194,USC00516529,,,COOP,LIHUE PLANTATION,,1145.0_R,,MOLOAA 1145,22.179720_-159.331940
2,280.0,BI,19.186302,-155.886763,USC00516304,,,COOP,COOP,,2.34_R,,MILOLII 2.34,19.186302_-155.886763
128,183.0,BI,20.23692665,-155.8272119,USC00511339,,,COOP,KOHALA SUGAR,,168.0_R,,HAWI 168,20.236927_-155.827212
129,163.0,BI,20.2252605,-155.7922137,USC00514680,,,COOP,BOND ESTATE,,175.1_R,,KOHALA MISSION 175.1,20.225261_-155.792214
132,149.0,BI,20.20694,-155.73778,USC00518086,,,COOP,POLOLU LOOKOUT 179.3,,179.3_R,,POLOLU LOOKOUT 179.3,20.206940_-155.737780
157,67.0,MA,20.63014664,-156.2038592,USC00519765,,,COOP,HALEAKALA RANCH,,256.0_R,,WAIOPAI RANCH 256,20.630147_-156.203859
185,1595.0,MA,20.79179801,-156.2521891,USC00518744,,,COOP,HALEAKALA RANCH,,333.0_R,,UKULELE 333,20.791798_-156.252189
213,20.0,MA,20.897526,-156.41427,USC00518688,,,COOP,HC&S,,400.0_R,,SPRECKELSVILLE 400,20.897526_-156.414270
217,564.0,MA,20.83346191,-156.3138527,USC00510999,,,COOP,HALEAKALA RANCH,,432.0_R,,HALEAKALA RANCH 432,20.833462_-156.313853
322,80.0,OA,21.47833333,-158.1963889,USC00515758,,,COOP,Alan Mair,,800.3_R,,MAKAHA CTRY CLUB 800.3,21.478333_-158.196389
213,120.0,MA,20.85846016,-156.3805162,USC00513910,,,COOP,HC&S,,410.0_R,,KEAHUA 410,20.858460_-156.380516
22,5.0,BI,19.4184,-155.9112,USC00518552,,,COOP,HAW NATL HSTL PA,,27.4_R,,PUUHONUA O HONA 27.4,19.418400_-155.911200
44,204.0,BI,19.49197865,-154.9455586,USC00517457,,,COOP,PUNA SUGAR,,65.0_R,,PAHOA 65,19.491979_-154.945559
47,254.2,BI,19.459069,-154.921985,US1HIHI0052,,,COOP,COOP,,66.6_R,,PAHOA 3.3 SEE,19.459069_-154.921985
49,232.0,BI,19.4132,-154.9522,USC00514171,,,COOP,COOP,,67.9_R,,KEAUOHANA 67.9,19.413200_-154.952200
74,295.0,BI,19.5145,-155.0206,US1HIHI0037,,,CoCoRaHS,KURTISTOWN 6.1 SSE,,91.6_R,,KURTISTOWN 6.1 SSE,19.514500_-155.020600
203,549.0,OA,21.33516,-157.81058,USC00517810,,,COOP,BWS,,784.0_R,,PAUOA FLATS 784,21.335160_-157.810580
295,35.052,KA,22.1959991,-159.5563,,,WNHH1,HydroNet-UaNet,NWS,,1115.1_R,,PH Wainiha,22.195999_-159.556300
45,242.0,BI,19.71414,-155.12934,US1HIHI0053,,,COOP,COOP,,88.31_R,,HILO 3.0,19.714140_-155.129340
38,457.0,BI,19.53364321,-155.9255461,USC00512751,,,COOP,KONA EXP STATION,,73.2_R,,KAINALIU 73.2,19.533643_-155.925546
243,1224.0,OA,21.50777778,-158.1425,,,,STATE,FAA,,844.0_R,,Mount Kaala,21.507778_-158.142500
5,238.0,BI,19.4594,-155.8938,US1HIHI0019,,,CoCoRaHS,CAPTAIN COOK 2.9 SSE,,3.23_R,,CAPTAIN COOK 2.9 SSE,19.459400_-155.893800
45,284.69,BI,19.4573,-154.9338,US1HIHI0056,,,CoCoRaHs,CoCoRaHs,,67.14_R,,"PAHOA 3.0 SSE, HI US",19.457300_-154.933800
59,2530.0,BI,19.58363059,-155.4538895,USC00515018,,,COOP,NWS,,76.0_R,,KULANI MAUKA 76,19.583631_-155.453890
72,151.5,BI,19.70799,-155.11258,US1HIHI0066,,,COOP,COOP,,89.14_R,,HILO 1.8 WNW,19.707990_-155.112580
79,482.19,BI,19.5808,-155.1216,US1HIHI0060,,,CoCoRaHs,CoCoRaHs,,91.16_R,,"MOUNTAIN VIEW 4.5 NNE, HI US",19.580800_-155.121600
156,1166.0,MA,20.64422222,-156.3420556,,,,HaleNet,HaleNet,,253.0_R,,AUWAHI HN-141,20.644222_-156.342056
391,14.9,KA,21.8989,-159.5026,US1HIKI0027,,,COOP,COOP,,934.1_R,,LAWAI 1.8 S,21.898900_-159.502600
435,111.0,KA,22.0803,-159.3659,US1HIKI0012,,,CoCoRaHS,CoCoRaHS,,1097.2_R,,KAPAA 1.4 SSW,22.080300_-159.365900
45,23.0,BI,19.3918,-154.9313,US1HIHI0008,,,CoCoRaHS,PAHOA 7.5 S,,67.13_R,,PAHOA 7.5 S,19.391800_-154.931300
86,88.0,BI,19.50364409,-154.8605597,USC00513369,,,COOP,BWS,,93.5_R,,KAPOHO LANDING 93.5,19.503644_-154.860560
401,160.0,KA,21.9075,-159.5181,US1HIKI0018,,,CoCoRaHS,CoCoRaHS,,986.3_R,,KALAHEO 1.1 SSE,21.907500_-159.518100
51,1905.0,BI,19.671,-155.8764,USC00512047,,,COOP,STATE DIV FTRY,,71.0_R,,HONUAULA 71,19.671000_-155.876400
158,1875.0,MA,20.67847493,-156.3288532,USC00518070,,,COOP,BD OF A&F,,267.2_R,,POLIPOLI SPRINGS 267.2,20.678475_-156.328853
417,105.74,KA,22.0722,-159.3766,US1HIKI0025,,,CoCoRaHs,CoCoRaHs,,1065.1_R,,"KAPAA 2.3 SW, HI US",22.072200_-159.376600
347,2.4,OA,21.576507,-158.159729,US1HIHN0025,,,COOP,COOP,,843.8_R,,WAIALUA 2.0,21.576507_-158.159729
