"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.02.01","X2018.02.02","X2018.02.03","X2018.02.04","X2018.02.05","X2018.02.06","X2018.02.07","X2018.02.08","X2018.02.09","X2018.02.10","X2018.02.11","X2018.02.12","X2018.02.13","X2018.02.14","X2018.02.15","X2018.02.16","X2018.02.17","X2018.02.18","X2018.02.19","X2018.02.20","X2018.02.21","X2018.02.22","X2018.02.23","X2018.02.24","X2018.02.25","X2018.02.26","X2018.02.27","X2018.02.28"
253,"AUWAHI HN-141","HaleNet","HaleNet","MA",1166,20.64422222,-156.3420556,NA,NA,NA,NA,NA,0,0,0,0,29.718,2.032,0,0.254,0,0,1.27,0,1.016,16.256,42.164,5.588,0,28.442,0,0,0,2.54,3.048,4.572,0.508,0,0,0
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0.254,0,0,0,31.242,0.254,0,0.254,0,0,0,30.734,17.272,0,13.462,0.762,0,27.432,0.254,0,0,7.366,5.08,10.16,6.858,0.508,0.254,2.54
258.6,"OHE'O 258.6","HALEAKALA TL PK","COOP","MA",24,20.662925,-156.04248,"USC00517000",NA,NA,NA,NA,NA,0,0,0,2.5,19.8,1.3,1.8,1.3,0,0,0,6.1,0.5,14,24.1,2.5,3,27.7,2,0,8.6,14.2,0,9.7,8.9,NA,NA
266,"KAUPO GAP","RAWS","RAWS","MA",1228.344,20.68416667,-156.1519444,"USR0000HKAU","KPGH1","FA45A6E0",NA,NA,0,0.0525967559650839,0,0,86.4557298338449,2.06001802111509,65.9870421612002,0.788951339476258,0,0,0,0.262983779825419,1.01193208563187,37.7068227119842,148.691898913468,19.9529785842149,0.504186737455355,41.9133896651907,2.28847526812366,0,0.55856279878102,29.9339872307218,25.4063361391112,63.2808739919503,40.4529939417709,24.4177859509146,4.83683167032983,19.8442554406172
267,"KULA HOSPITAL 267","KULA SATORIUM","COOP","MA",916,20.70013977,-156.3555187,"USC00515004",NA,NA,NA,NA,0,0,0,0,11.4,21.1,1.8,2.8,5.8,0,0,0.3,0,0,46.2,50.8,2,13,72.4,0,0,0,5.3,0,1.5,1.3,0,0
267.8,"KULA 1","KULA 1","RAWS","MA",1998.5736,20.68305556,-156.3216667,NA,"KLFH1","AA10F12E",NA,NA,0,0,0,0,41.15,1.02,5.58000000000001,4.58,0,0,0,0,0.25,49.78,96.8,10.4,0.800000000000011,30.2,0.199999999999989,0,0,7.69999999999999,7.30000000000001,2.59999999999997,3.30000000000001,4.30000000000001,0,0.199999999999989
276,"BIG BOG HN-164","HaleNet","HaleNet","MA",1650,20.72655556,-156.09225,NA,NA,NA,NA,NA,0,0,0,0,36.318,2.032,16.508,3.048,0,0,0.762,13.208,10.16,14.226,45.212,22.606,6.096,71.634,0.508,0,8.382,138.948,127.512,265.186,253.22,208.54,69.596,59.182
277,"HORSHOE PU'U HN-163","HaleNet","HaleNet","MA",1930,20.73630556,-156.1071389,NA,NA,NA,NA,NA,0,0.215311504037744,0,0,40.101112274599,6.75468803995141,24.7102363796031,4.32692994399432,0,0,0.186421196320831,4.30785825641646,4.63873099132186,16.4302585799444,89.9572612078231,39.0858561483943,19.7949843998519,48.4820832209773,3.54327088985374,0,15.2959705206797,94.1202110107374,98.2243658192527,206.266041838156,170.674016592861,111.478656952706,34.8754843733478,70.7416031384037
278,"TREE LINE HN-162","HaleNet","HaleNet","MA",2195,20.73422222,-156.1228889,NA,NA,NA,NA,NA,0,0.28980921248237,0,0,33.2279636392379,7.29151153780733,17.8176052552796,3.93676793051736,0.202717682947029,0,0.133911399258655,3.22959649503645,3.53484391157259,9.15058681857747,61.0476188884097,17.0996335701235,2.18247445156937,65.8431628786268,0.398602447207803,0,2.4010099349513,59.7604358444901,56.0250151609586,112.944083702839,118.731743122824,89.2011132784401,29.1595979167318,56.4289084697725
278.1,"Lakes - Subalpine","Lakes - Subalpine","Little HaleNet","MA",2228,20.73492113,-156.1234398,NA,NA,NA,NA,NA,0,0.268730890202926,0,0,30.8112367164522,6.76118736770341,16.521700192077,3.65044003062746,0.187973677343138,0,0.124171792962886,2.99470238945629,3.27774863658996,8.48504890708084,56.6075206103027,15.8559478219578,2.02373933247916,61.0542764413539,0.369611405923593,0,2.22638035443675,55.4139566021617,51.9502194870798,104.729466315582,110.096179315496,82.7133629503429,27.0387702274973,52.3247369411486
278.11,"Puu Alaea - Cloud forest","Puu Alaea - Cloud forest","Little HaleNet","MA",1993,20.745673,-156.1425145,NA,NA,NA,NA,NA,0,0.191863080248078,0,0,21.9979875711616,4.827216675844,11.7958314631915,2.60626780943639,0.134205668404473,0,0.0886536812340243,2.13809742688488,2.34018109797576,6.05798469293496,40.4154999125625,11.3205109657338,1.44486873710513,43.5903052734659,0.263887723446208,0,1.58954630144484,39.5633430693271,37.0903736553257,74.7726395907502,78.6042574825129,59.0540245721152,19.304597763399,37.3577641004287
278.12,"Puu Alaea - Forest line","Puu Alaea - Forest line","Little HaleNet","MA",2033,20.74567736,-156.1424321,NA,NA,NA,NA,NA,0,0.2181198889582,0,0,25.0084518612003,5.48782998767067,13.4101122821245,2.96294026164157,0.152571956272645,0,0.100786097468561,2.43069991751901,2.66043910361783,6.88703082857282,45.9464339972026,12.8697433169698,1.64260163075175,49.5557172000406,0.300001234531915,0,1.80707858081279,44.9776579524256,42.1662582121443,85.005410230869,89.3613919445,67.135674385868,21.9464667985675,42.4702415221117
278.2,"Lakes - Forest line","Lakes - Forest line","Little HaleNet","MA",2182,20.735063,-156.1222481,NA,NA,NA,NA,NA,0,0.179806239018048,0,0,20.615615083538,4.52387022186051,11.0545712533377,2.44248769530145,0.125772068599703,0,0.0830826075406685,2.00373754286262,2.19312210199108,5.67729571659712,37.8757550849073,10.6091203053723,1.35407194108275,40.851052942214,0.247304791596938,0,1.48965784265683,37.0771485117327,34.7595826258763,70.0738625111253,73.6646982340862,55.3430187999799,18.0914802113304,35.010170025084
278.3,"Lakes - Cloud forest","Lakes - Cloud forest","Little HaleNet","MA",2143,20.73575551,-156.1214124,NA,NA,NA,NA,NA,0,0.311432261731563,0,0,35.7071460229427,7.83554087259827,19.1470003860885,4.23049540079024,0.217842717808758,0,0.14390270614775,3.47056096772879,3.79858329836933,9.83332422275561,65.6024626025322,18.3754598824166,2.34531176149188,70.7558084824439,0.428342703816615,0,2.58015246677959,64.2192411265937,60.2051157576086,121.370991403228,127.590475759363,95.8565265035112,31.3352341445778,60.6391440812245
278.4,"Lakes - Alpine","Lakes - Alpine","Little HaleNet","MA",2304,20.73450891,-156.1273482,NA,NA,NA,NA,NA,0,0.26402494066026,0,0,30.2716778841002,6.64278711019337,16.2323762241317,3.58651441872743,0.184681928336321,0,0.121997326931591,2.94225989455202,3.22034950511799,8.33646080843081,55.6162235713713,15.5782823464892,1.98830010486016,59.9851089032265,0.363138861493152,0,2.18739252686378,54.4435609638621,51.0404799649428,102.895469547517,108.168201983572,81.2649067931268,26.5652739045019,51.4084389610674
278.5,"Frisbee - Alpine","Frisbee - Alpine","Little HaleNet","MA",2320,20.73857613,-156.1365744,NA,NA,NA,NA,NA,0,0.14301906821366,0,0,25.3524539553116,2.61851548015725,16.4135910811835,2.64060160631294,0,0,0.12382889577701,2.86146286786981,3.08124262583007,8.46161766458337,45.3913794286649,15.6871923046654,1.70572650728438,29.5182747604218,0.368590733611993,0,2.22023226282907,53.7612956548979,50.1821538314219,95.4424381509109,99.3571792330977,66.9262209323393,22.4651931349657,43.3698776704382
278.6,"Frisbee - Subalpine","Frisbee - Subalpine","Little HaleNet","MA",2191,20.74071537,-156.1350318,NA,NA,NA,NA,NA,0,0.209267517738567,0,0,23.9934866484401,5.26510702337278,12.8658643798111,2.84268966357403,0.146379840546371,0,0.0966957050113152,2.33205023409864,2.5524654811071,6.60752145514163,44.08170312876,12.3474262284761,1.57593682787274,47.5445039777836,0.287825718089516,0,1.73373849937038,43.1522447510605,40.4549453537907,81.5554751945225,85.7346698790606,64.4109805737505,21.0557719060099,40.746591535231
278.7,"Frisbee - Forest line","Frisbee - Forest line","Little HaleNet","MA",2135,20.74195056,-156.1342138,NA,NA,NA,NA,NA,0,0.274004270424592,0,0,31.4158540947629,6.8938640083118,16.8459100622389,3.72207362006466,0.191662336549925,0,0.126608450232189,3.05346825868111,3.34206880022554,8.65155335713748,57.7183455674132,16.1670934501249,2.06345172639727,62.2523613120245,0.376864392270744,0,2.27006922890194,56.501359924234,52.9696529424132,106.784601457944,112.256626944144,84.3364700368429,27.5693594575936,53.3515196555621
278.71,"Frisbee - Cloud forest","Frisbee - Cloud forest","Little HaleNet","MA",2087,20.73622225,-156.1341472,NA,NA,NA,NA,NA,0,0.268010676138017,0,0,30.7286608502252,6.74306700113881,16.477421096192,3.64065664379322,0.187469897200285,0,0.12383900549774,2.98667641678349,3.26896408388176,8.46230849357754,56.4558092365473,15.8134529802773,2.01831559600486,60.8906475091431,0.368620826340814,0,2.2204135285021,55.2654440478103,51.8109899451337,104.448785391279,109.801115295219,82.4916864348227,26.9663047859509,52.1845036711317
278.8,"Puu Alaea - Alpine","Puu Alaea - Alpine","Little HaleNet","MA",2320,20.74402239,-156.1421477,NA,NA,NA,NA,NA,0,0.239450099424314,0,0,22.1806999546629,5.72944600627014,12.3245485971251,2.81012143793131,0.167492154307157,0,0,0.750604752302484,1.44537878650258,5.49491251844032,43.8748277304672,10.8459091466463,0.918096906609641,44.0006033898405,0.255577326439085,0,0.766731979317254,29.2008844461573,27.7750570839412,54.8132927749359,61.3327096435056,43.4210300112084,13.9873274344961,38.0302557722484
278.9,"Puu Alaea - Subalpine","Puu Alaea - Subalpine","Little HaleNet","MA",2075,20.74489428,-156.1421289,NA,NA,NA,NA,NA,0,0.214641195411099,0,0,24.6096035923511,5.40030711730392,13.1962405839289,2.91568569344126,0.150138656483756,0,0.0991787064664106,2.39193380518326,2.61800898692184,6.77719274908143,45.213655504504,12.664489714268,1.61640453464719,48.7653759135621,0.295216653154797,0,1.77825831766208,44.260330022221,41.493768000231,83.6496981339519,87.936208303512,66.0649584672881,21.596452717786,41.7929032205361
279,"POHAKAU PALAHA HN-161","HaleNet","HaleNet","MA",2460,20.73061111,-156.1413056,NA,NA,NA,NA,NA,0,0.254,0,0,34.544,4.064,24.386,3.81,0,0,0,1.27,2.54,10.922,67.566,21.336,1.27,31.75,0.508,0,1.524,55.378,52.322,92.97,103.376,58.674,19.812,59.944
280.1,"OheoGulchRGatdamnearKipahulu","OheoGulchRGatdamnearKipahulu","USGS","MA",128.016,20.66836111,-156.0522222,NA,NA,NA,NA,NA,NA,0.128498680091791,0,0,19.0563656554275,14.5738965719853,13.1587685741734,3.06547271869656,0.821883484730893,0,0,0.642493400458953,5.14151699850133,5.8415522765358,43.0327136175335,26.0303444984908,2.22303856340298,17.9589892070066,17.7694377656034,1.26443613035522,0.770992080550743,33.4528230224297,35.4472128238003,47.0335523154873,58.4304662289509,35.3099358812843,NA,NA
307.2,"POHAKEA BRIDGE 307.2","WAILUKU SUGAR","COOP","MA",50,20.81346495,-156.5071787,"USC00518060",NA,NA,NA,NA,0,1.28402936348115,NA,NA,2.81801147160557,11.0211798994779,9.6550204857581,0.376146773366369,0.944459879636293,NA,NA,0,0,0,49.2268349585664,2.84923297086671,NA,7.14143290370063,18.4552549180894,0,0,0.575890170509935,0.759566196872381,NA,NA,3.87764938534385,0,0
311.2,"Kealia Pond NWR","Kealia Pond NWR","RAWS","MA",3.6576,20.7975,-156.4772222,NA,"KPDH1","32B2C438",NA,NA,0,0,0,0,NA,4.57,0,0.509999999999998,0,0,0,0,0,11.18,55.34,0,0.299999999999997,30.7,0,0,0,1,0.800000000000011,0.199999999999989,3.30000000000001,2.59999999999999,0,0
311.5,"Kihei 2","NWS","HydroNet-UaNet","MA",54.5592,20.7061005,-156.437,NA,"KHIH1","93202508",NA,NA,0,0,0,0,58.166,6.604,0,0.508,0,0,0,0,0,0,56.388,0,0.254,12.192,0,8.128,8.128,0,1.778,0,13.462,2.794,0,0
324.6,"KULA AG HN-119","HaleNet","HaleNet","MA",965,20.75788889,-156.3200278,NA,NA,NA,NA,NA,0,0,0,0,52.324,0,0.762,10.668,0,0,0.254,0,0,0.508,62.476,0.508,11.938,51.052,0,0,0,2.794,1.778,0.254,3.302,21.594,0,0
324.7,"Kula Branch Stn","NWS","HydroNet-UaNet","MA",944.88,20.7577991,-156.3217,"USC00515000","KBSH1","93220610",NA,NA,0,0,0,0,51.562,0,0.508,9.906,0.254,0,0,0,0,0,59.182,0.508,8.382,47.498,0,0,0,0,3.302,0.254,1.778,22.606,0,0
328.4,"PU'U PAHU HN-106","HaleNet","HaleNet","MA",960,20.75763889,-156.2775,NA,NA,NA,NA,NA,0,0,0,0,39.9875035007023,0.565731082175763,1.73981121904276,6.47067749735266,0,0,0.106881078175684,0,0.165687221190055,12.8743682977836,57.1370071213317,3.72669405113842,6.19686766703001,35.7487922555701,0.0508662360041443,0,0,4.81876497814256,3.72793384941474,2.24865632591022,4.06662658168,11.2012431474564,0,0.152970662189015
337,"south rim","south rim","CraterNet","MA",2898,20.703948,-156.241101,NA,NA,NA,NA,NA,0,0.2,0,0,38,0.6,10.4,0.2,0,0,0,0,0,31.2,77.4,9.8,0.4,25.6,13.2,0,0,14.4,9.8,38,29.6,13.2,0,4.2
337.1,"Sliding Sands","Sliding Sands","CraterNet","MA",2697,20.714563,-156.2394,NA,NA,NA,NA,NA,0,0,0,0,59.2,1.4,8.8,1.6,0,0,0,0,0.8,48.4,147.2,8.69332775961549,0.750330434973183,23.9698377495726,7.98459702401568,0,0,14.1132559652659,10.8680519272406,31.1648438573472,22.5869019497816,11.5724599217468,0,3.28016978257765
337.11,"Pohaku Palaha","Pohaku Palaha","CraterNet","MA",2461,20.7300298,-156.140176,NA,NA,NA,NA,NA,0,0.2,0,0,41,5.2,27.4,6,0,0,0,1.6,2.8,11.6,81.2,21,0.8,51.4,0.4,0,1.6,68.4,77,163.8,137.8,80.6,34,106.6
337.12,"Puu Alaea","Puu Alaea","CraterNet","MA",2282,20.73782363,-156.1453106,NA,NA,NA,NA,NA,0,NA,0,0,43.2,3.8,16.6,5.8,0,0,0,1.2,1.8,19.4,86.4,32.4,1,69.2,0.4,0,1,39.6,37,100,79.4,40.6,10.6,46.4
337.13,"Paliku","Paliku","CraterNet","MA",1927,20.71236611,-156.1437572,NA,NA,NA,NA,NA,0,0,0,0,44.2,3.6,24,0.2,0,0,0,1.4,2.8,5.8,53.2,7.6,0.4,20.8,0.2,0,1.4,69,54.4,115,115,82.2,39,87.6
337.2,"Puu o Pele","Puu o Pele","CraterNet","MA",2424,20.709651,-156.224485,NA,NA,NA,NA,NA,0,0,0,0,68.8,0.6,42.2,0,0,0,0,0,0.4,32.6,114.6,14.6,0.4,30.8,2.2,0,0.2,15.2,12.8,44.4,18.8,10.4,0,3.8
337.3,"Lava lake","Lava lake","CraterNet","MA",2270,20.718443,-156.212261,NA,NA,NA,NA,NA,0,0,0,0,61.8,1.4,58,0,0,0,0,0,0.4,25.8,107.2,11,0,27.4,1.4,0,0.2,15.2,11.2,28.2,12.6,9.8,1.2,8.4
337.4,"Silversword loop","Silversword loop","CraterNet","MA",2186,20.731704,-156.205387,NA,NA,NA,NA,NA,0,0,0,0,50.4,0.4,45.4,0.2,0,0,0,0,0.6,14.2,74.2,10.8,0,35.6,0.8,0,0,16,9,24.6,14.2,8.8,1.4,9.8
337.5,"Leleiwi","Leleiwi","CraterNet","MA",2722,20.74337371,-156.2288651,NA,NA,NA,NA,NA,0,0,0,0,30.8,1.8,0.6,3.6,0,0,0,0,0.8,7.4,37.4,3,0.6,33.8,0.4,0,0,14,10.8,21.2,28.8,16.4,0,6
337.6,"Puu Nole","Puu Nole","CraterNet","MA",2261,20.717807,-156.188007,NA,NA,NA,NA,NA,0,0,0,0,57,5.4,50.4,0,0,0,0,0.6,1.6,19.4,112.6,17.4,0.2,22.2,0.8,0,0.6,27.2,13.2,42,20.2,11.4,3,14.4
337.7,"Hanakauhi","Hanakauhi","CraterNet","MA",2645,20.73567887,-156.1754875,NA,NA,NA,NA,NA,0,0.2,0,0,43.8,2.4,30,1.2,0,0,0,0.6,1.2,6.2,53,12.2,0.2,35.4,0.4,0,0.4,25.4,14.2,26.2,21,11.6,4.8,17.6
337.8,"Aloha Park","Aloha Park","CraterNet","MA",2455,20.73555054,-156.1587809,NA,NA,NA,NA,NA,0,0,0,0,46.4,2.8,17.6,5.2,0,0,0,0.4,1.2,20.2,93.4,41,0.8,49.2,0.4,0,1,36.6,19.6,54,38.4,21.2,4.8,32.2
337.9,"Laie","Laie","CraterNet","MA",2051,20.7229056,-156.1544823,NA,NA,NA,NA,NA,0,0,NA,0,46.2,4.2,23,1,0,0,0,0.8,1.8,15.6,85.2,20.6,1,28.8,0.2,0,1.6,50.8,29.8,64.6,66.6,40.6,13.8,46.4
338,"HALEAKALA RANGER STATION 338","HAWAII T PARK","COOP","MA",2143,20.75846738,-156.2455233,"USC00511004",NA,NA,NA,NA,0,0,0,0,11.4,35.1,0,0,0,0,0,0,6.6,0,2.5,NA,NA,6.4,44.5,0,0,0,0,17.8,11.9,14.7,0,1.3
338.4,"HALEAKALA SUMMIT 338","SMITHSONIAN INST 1","COOP","MA",3037,20.71667,-156.26667,"USC00511008",NA,NA,NA,NA,0.5,0,0,NA,NA,0.8,0,0,0,NA,NA,0,0,NA,NA,0,18.8,NA,0,0,0,0.5,0,1.5,2.3,0.3,0,0
339.4,"PARK HQ HN-151","HaleNet","HaleNet","MA",2120,20.75980556,-156.2481667,NA,NA,NA,NA,NA,0,0,0,0,37.336,1.524,0,4.064,0,0,0,0,0.508,0,30.988,4.318,4.826,32.766,0,0,0,8.382,5.588,7.366,9.144,5.08,0,0.508
339.5,"NENE NEST HN-152","HaleNet","HaleNet","MA",2590,20.73819444,-156.2458333,NA,NA,NA,NA,NA,0,0,0,0,27.94,2.032,1.27,3.048,0,0,0,0,0.254,3.556,25.654,1.27,0.508,31.242,0,0,0,13.97,12.7,26.162,20.8877254407116,10.9115611733318,0.42790717930761,4.064
339.6,"SUMMIT HN-153","HaleNet","HaleNet","MA",2990,20.71036111,-156.25675,NA,NA,NA,NA,NA,0.254,0.508,0,0,37.084,2.794,3.048,0.254,0,0,0,0,0.254,42.164,116.084,17.272,1.524,18.542,12.7,0,0,16.51,11.938,35.052,23.368,13.208,0,2.032
348.5,"WestWailuaikiRainGagenrKeanae","USGS","USGS","MA",472.44,20.81436111,-156.1429722,NA,"WWKH1","DD5E710A",NA,NA,0,0.508,0,0,21.844,16.764,0.254,4.064,0.762,0,0,0.508,0.762,0,44.958,0.508,1.27,127.508,0,0,0,6.096,6.604,36.576,42.418,63.246,18.288,35.814
350,"PAAKEA 350","EMI","COOP","MA",390,20.81179461,-156.1171956,"USC00517194",NA,NA,NA,NA,0,0,NA,NA,NA,NA,38.109525768252,23.2729928355738,5.2364233880041,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,36.9458761264733,NA,NA,NA,21.0911497572387,4.36368615667008
353,"Hana AP","NWS","HydroNet-UaNet","MA",19,20.7946,-156.0157,"USC00511125","HNAH1","B150314C",NA,NA,0,0,0.5,0,21.8,3.8,2.8,1.5,0,0,0,0.5,0.5,0.5,34.5,58.2,5.6,48.8,0,0,16.5,25.1,1,14.5,2.8,2.5,0,NA
355,"HANA AIRPORT 355","HAWN AIRLINES","COOP","MA",24,20.792,-156.017,"USC00511125",NA,NA,NA,NA,0,0,0.5,0,21.8,3.8,2.8,1.5,0,0,0,0.5,0.5,0.5,34.5,58.2,5.6,48.8,0,0,16.5,25.1,1,14.5,2.8,2.5,0,NA
361.1,"Lahainaluna","NWS","HydroNet-UaNet","MA",238.0488,20.8909,-156.6556,NA,"LAHH1","81700366",NA,NA,0.254,0.254,0,0,51.308,4.318,0,0,0,0,0,0,0,17.272,15.748,0,0,0.762,0,0,0,0,NA,0,6.35,1.524,0,0
364,"WAHIKULI 364","PIONEER MILL","COOP","MA",177,20.89679257,-156.6621736,"USC00518955",NA,NA,NA,NA,0.309524529927182,0.193452831204489,0,0,13.7738415817596,13.8512227142414,0.967264156022443,0.116071698722693,0,0.116071698722693,0.309524529927182,0,0,0,12.7678868594962,0.773811324817954,0.116071698722693,0.116071698722693,5.41667927372568,0,0,0,0.50297736113167,0,0.967264156022443,3.75298492536708,0.116071698722693,0
380,"PuuKukuiRainGageatalt","BALDWIN PKRS","USGS","MA",1759,20.89083333,-156.6008333,"USC00514887","PKKH1","DD73556E",NA,NA,1.27,0.508,0,0,24.892,14.986,1.016,8.128,3.81,0,0,0.254,0,70.358,145.034,0.254,2.286,132.588,0,0,0,3.048,1.016,4.064,22.352,109.474,1.27,0.762
386,"WAILUKU 386","WAILUKU SUGAR","COOP","MA",55,20.89345755,-156.4971783,"USC00519484",NA,NA,NA,NA,0,2.06392877421723,NA,NA,3.3063911716435,13.9170149013649,14.4318054581675,2.51854095314636,4.70238209503955,NA,NA,0,0,0,75.741846055617,3.32844176392808,NA,31.0858347635288,NA,0,0,3.42592230736822,1.27944648716146,NA,NA,8.74991683307214,0.199853946126597,0
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,NA,0,0,0,5.334,39.37,2.54,1.524,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,"WAIKAPU 390","WAILUKU SUGAR","COOP","MA",130,20.8491,-156.5092,"USC00519376",NA,NA,NA,NA,0,2.5,NA,NA,7.6,30.5,21.1,0.3,0,NA,NA,0,0,0,106.7,6.1,NA,6.4,36.1,0,0,0,1.8,NA,NA,7.6,0,0
390.4,"Waikapu Country Club","NWS","HydroNet-UaNet","MA",145.9992,20.8346996,-156.5135,NA,"WCCH1","9320E016",NA,NA,1.778,0.254,NA,0,22.606,16.51,0.508,0,0,0,0,0,0,1.27,8.636,0,10.16,70.358,0,0,0,0,0,0,0,0,0,0
396,"PUUNENE 396","HC&S","COOP","MA",18,20.8717927,-156.4538466,"USC00518543",NA,NA,NA,NA,0,1.32983025430441,NA,NA,4.04268397308541,16.2239291025138,11.2237673463292,0.159579630516529,0,NA,NA,0,0,0,56.7571552537123,3.24478582050277,NA,3.4043654510193,19.2027488721557,0,0,0,0.957477783099177,NA,NA,4.04268397308541,0,0
398,"KAHULUI AIRPORT","NOAA-NWS","NWS","MA",12,20.8887,-156.41,"USW00022516","HOG",NA,NA,NA,0.5,0,0,0,16.5,0.8,0,0,0,0,0.5,0,0,26.4,54.6,0,0,37.8,0,0,0,0.5,0,0.3,1.5,2.3,0,0
406,"PAIA 406","HC&S","COOP","MA",50,20.9051221,-156.3738494,"USC00517566",NA,NA,NA,NA,0,1.0413443387913,0,0,11.8113957362007,15.9970920857646,7.37132217490673,1.03180497225948,1.12684871925951,0.0918631470256695,2.18674260851253,0,0,0,32.9986240039501,12.9402507912675,0.0551178882154017,6.56870350982985,19.4629091228848,0.101920918455888,0,1.80039328968305,0.935827553725631,0.102248313830895,0.639241703985046,7.99737403319348,0.654389208517728,0.102248313830895
423,"HALIIMAILE 423","MAUI PINE","COOP","MA",326,20.86679262,-156.3405177,"USC00511075",NA,NA,NA,NA,0.424524103042576,0.66210283982056,0,0,30.3824350491251,40.0047526546533,3.05103746605082,0.470861728096619,0.761751326103971,0.259426976286225,2.81044463554406,0.0902073938807334,0,0,24.480422938188,17.1396737779426,0.219334801228122,0.219334801228122,24.1354482941989,0.111204314165134,0,0,1.38731825579891,0,2.02410441036278,11.9885254215929,0.319565238873381,0
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,0,0,0,0,26.162,2.286,0,5.334,0,0,0,0,0,0.254,36.83,0,0,30.734,0,0,0,2.032,0.762,0.254,1.524,11.176,0,0
432,"HALEAKALA RANCH 432","HALEAKALA RANCH","COOP","MA",564,20.83346191,-156.3138527,"USC00510999",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2
446,"KAILUA 446","EMI","COOP","MA",213,20.89012208,-156.2121892,"USC00512679",NA,NA,NA,NA,0,0,0,0,20.0538317020496,13.1027821535998,26.2,16,3.6,0,0.224706963526047,0.0875747032391199,0,0,48.8092359691462,11.9713127221143,1.45168966462012,50.2006826604455,13.6589022042673,0.986202325217853,0,0,25.4,6.30537863321663,13.4438107789294,21.5834458792192,14.5,3
457.1,"PUUKOLII 457.1","COOP","COOP","MA",128,20.93194,-156.67611,"USC00518407",NA,NA,NA,NA,0.8,0.5,0,0,35.6,35.8,2.5,0.3,0,0.3,0.8,0,0,0,33,2,0.3,0.3,14,0,0,0,1.3,0,2.5,9.7,0.3,0
462.4,"KAPALUA W.MAUI AIRPORT 462.4","KAPALUA W.MAUI AIRPORT 462.4","NWS","MA",73,20.9625,-156.6753,"USC00513317",NA,NA,NA,NA,0,0.8,0,0,31,29.2,3.3,0.3,0,0,3.3,0.0540790733153146,0,0,18.8,15.2,0,0,18.3,0.3,0,0,0.8,0,0.8,9.1,0,0
465.1,"Mahinahina","NWS","HydroNet-UaNet","MA",223.1136,20.9552002,-156.6562,NA,"MABH1","190524C8",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
466,"MAHINAHINA 466","PIONEER MILL","COOP","MA",257,20.94678808,-156.6555055,"USC00515715",NA,NA,NA,NA,0,0.5,0,0,0,50.8,2.5,1,3.8,0.5,5.8,0.3,0,0,0,52.1,0.3,0.3,49.5,0,0,0,2,0,2,17.3,0.8,0
474,"FIELD 46 474","MAUI PINE","COOP","MA",319,20.9951177,-156.6391163,"USC00510541",NA,NA,NA,NA,0,0.635362811158537,0,0,27.6013626753292,50.4590031260079,6.53530861153973,2.80380679995623,1.7383697376561,0.240750986406729,5.73092101743375,0.288901183688075,0,0,16.7388909127803,38.6198241598716,0.144450591844037,0.144450591844037,40.1280552980895,0.267109961374153,0,0,4.77562711522062,0,1.67529717595799,16.4323196246888,2.34546458772249,0.432137283218341
482,"WAIHEE VALLEY 482","WAILUKU SUGAR","COOP","MA",91,20.94012106,-156.5255102,"USC00519315",NA,NA,NA,NA,0,1.5,0.132147320246917,1.585767842963,3.3,16.5,11.9,4.6,6.4,0,1.77910737440192,0,0,0,64.8,1,0,46.5,33.9245975504244,0,0,5.3,1.5,0.24338486050933,2.98614694887116,10.9,0.5,0
482.4,"KAHAKULOA MAUKA 482","NWS","COOP","MA",334,20.9539,-156.5342,"USC00512450",NA,NA,NA,NA,0.5,0,0.3,3.6,22.4,3,9.00510125953738,7.6,0,0,0,0,0,0,49.0361816485733,0,NA,35.188000720041,0,0,4.1,4.0106753508864,1.13509679742068,NA,5.8,0,0,0
482.5,"Kahakuloa","Kahakuloa","HydroNet-UaNet","MA",335.28,20.9540997,-156.5342,NA,"KHKH1","781001B6",NA,NA,0.508,0,0.254,0,25.908,3.048,2.032,9.652,0,0,0,0,8.636,35.306,27.178,0,26.416,89.408,1.524,0,4.064,1.016,0.508,0.762,7.112,5.334,0,0
484,"WAIEHU CAMP 484","WAILUKU SUGAR","COOP","MA",98,20.91623388,-156.5088444,"USC00519275",NA,NA,NA,NA,0,2.8,0,0,3.8,14,18.5,1.3,4.1,0,2.0395965065218,0,0,0,95.3,5.6,0,23.9,25.927792646491,0,0,2.5,1.3,0.186013472590248,0.49444763794468,8.4,0,0
